	ECM8000_TF_45_0		
474.609375	-0.78	2.38	1.00
477.539063	-0.77	2.44	1.00
480.468750	-0.75	2.47	1.00
483.398438	-0.73	2.52	1.00
486.328125	-0.72	2.67	1.00
489.257813	-0.71	2.82	1.00
492.187500	-0.69	2.89	1.00
495.117188	-0.67	2.99	1.00
498.046875	-0.66	3.06	1.00
500.976563	-0.66	3.11	1.00
503.906250	-0.65	3.23	1.00
506.835938	-0.65	3.26	1.00
509.765625	-0.65	3.29	1.00
512.695313	-0.63	3.32	1.00
515.625000	-0.60	3.23	1.00
518.554688	-0.59	3.15	1.00
521.484375	-0.56	3.15	1.00
524.414063	-0.52	3.15	1.00
527.343750	-0.49	3.09	1.00
530.273438	-0.47	3.01	1.00
533.203125	-0.47	3.01	1.00
536.132813	-0.47	3.07	1.00
539.062500	-0.47	3.05	1.00
541.992188	-0.47	3.03	1.00
544.921875	-0.48	2.89	1.00
547.851563	-0.50	2.72	1.00
550.781250	-0.52	2.53	1.00
553.710938	-0.55	2.38	1.00
556.640625	-0.57	2.27	1.00
559.570313	-0.59	2.16	1.00
562.500000	-0.61	2.04	1.00
565.429688	-0.62	1.90	1.00
568.359375	-0.64	1.67	1.00
571.289063	-0.65	1.36	1.00
574.218750	-0.66	1.07	1.00
577.148438	-0.66	0.79	1.00
580.078125	-0.68	0.56	1.00
583.007813	-0.68	0.38	1.00
585.937500	-0.68	0.20	1.00
588.867188	-0.68	0.06	1.00
591.796875	-0.66	-0.05	1.00
594.726563	-0.63	-0.27	1.00
597.656250	-0.61	-0.54	1.00
600.585938	-0.59	-0.83	1.00
603.515625	-0.57	-1.06	1.00
606.445313	-0.56	-1.33	1.00
609.375000	-0.56	-1.57	1.00
612.304688	-0.56	-1.70	1.00
615.234375	-0.58	-1.74	1.00
618.164063	-0.58	-1.67	1.00
621.093750	-0.59	-1.60	1.00
624.023438	-0.59	-1.51	1.00
626.953125	-0.57	-1.42	1.00
629.882813	-0.56	-1.28	1.00
632.812500	-0.55	-1.09	1.00
635.742188	-0.56	-0.92	1.00
638.671875	-0.58	-0.80	1.00
641.601563	-0.59	-0.68	1.00
644.531250	-0.61	-0.56	1.00
647.460938	-0.62	-0.47	1.00
650.390625	-0.64	-0.42	1.00
653.320313	-0.67	-0.39	1.00
656.250000	-0.70	-0.33	1.00
659.179688	-0.73	-0.23	1.00
662.109375	-0.75	-0.13	1.00
665.039063	-0.76	-0.03	1.00
667.968750	-0.77	0.06	1.00
670.898438	-0.78	0.15	1.00
673.828125	-0.78	0.23	1.00
676.757813	-0.79	0.29	1.00
679.687500	-0.80	0.37	1.00
682.617188	-0.81	0.43	1.00
685.546875	-0.83	0.50	1.00
688.476563	-0.84	0.63	1.00
691.406250	-0.86	0.80	1.00
694.335938	-0.86	0.95	1.00
697.265625	-0.87	1.07	1.00
700.195313	-0.86	1.15	1.00
703.125000	-0.86	1.25	1.00
706.054688	-0.85	1.35	1.00
708.984375	-0.83	1.41	1.00
711.914063	-0.81	1.43	1.00
714.843750	-0.78	1.41	1.00
717.773438	-0.76	1.36	1.00
720.703125	-0.74	1.27	1.00
723.632813	-0.71	1.17	1.00
726.562500	-0.69	1.04	1.00
729.492188	-0.68	0.99	1.00
732.421875	-0.67	0.99	1.00
735.351563	-0.67	1.06	1.00
738.281250	-0.68	1.17	1.00
741.210938	-0.69	1.22	1.00
744.140625	-0.70	1.25	1.00
747.070313	-0.71	1.26	1.00
750.000000	-0.71	1.27	1.00
752.929688	-0.70	1.30	1.00
755.859375	-0.69	1.36	1.00
758.789063	-0.68	1.42	1.00
761.718750	-0.66	1.49	1.00
764.648438	-0.64	1.52	1.00
767.578125	-0.63	1.52	1.00
770.507813	-0.62	1.53	1.00
773.437500	-0.61	1.56	1.00
776.367188	-0.60	1.53	1.00
779.296875	-0.59	1.46	1.00
782.226563	-0.58	1.36	1.00
785.156250	-0.57	1.24	1.00
788.085938	-0.56	1.10	1.00
791.015625	-0.55	0.96	1.00
793.945313	-0.54	0.80	1.00
796.875000	-0.54	0.63	1.00
799.804688	-0.55	0.43	1.00
802.734375	-0.55	0.24	1.00
805.664063	-0.56	0.07	1.00
808.593750	-0.58	-0.07	1.00
811.523438	-0.60	-0.20	1.00
814.453125	-0.61	-0.32	1.00
817.382813	-0.63	-0.41	1.00
820.312500	-0.64	-0.50	1.00
823.242188	-0.65	-0.57	1.00
826.171875	-0.67	-0.61	1.00
829.101563	-0.68	-0.64	1.00
832.031250	-0.69	-0.66	1.00
834.960938	-0.70	-0.69	1.00
837.890625	-0.70	-0.75	1.00
840.820313	-0.71	-0.85	1.00
843.750000	-0.72	-0.96	1.00
846.679688	-0.73	-1.12	1.00
849.609375	-0.75	-1.27	1.00
852.539063	-0.77	-1.40	1.00
855.468750	-0.80	-1.47	1.00
858.398438	-0.83	-1.52	1.00
861.328125	-0.85	-1.54	1.00
864.257813	-0.88	-1.54	1.00
867.187500	-0.92	-1.55	1.00
870.117188	-0.96	-1.53	1.00
873.046875	-1.00	-1.43	1.00
875.976563	-1.04	-1.28	1.00
878.906250	-1.06	-1.10	1.00
881.835938	-1.08	-0.89	1.00
884.765625	-1.09	-0.64	1.00
887.695313	-1.10	-0.38	1.00
890.625000	-1.10	-0.13	1.00
893.554688	-1.10	0.11	1.00
896.484375	-1.09	0.35	1.00
899.414063	-1.07	0.58	1.00
902.343750	-1.05	0.76	1.00
905.273438	-1.01	0.94	1.00
908.203125	-0.98	1.08	1.00
911.132813	-0.95	1.19	1.00
914.062500	-0.92	1.27	1.00
916.992188	-0.89	1.34	1.00
919.921875	-0.87	1.40	1.00
922.851563	-0.86	1.48	1.00
925.781250	-0.84	1.56	1.00
928.710938	-0.83	1.62	1.00
931.640625	-0.81	1.63	1.00
934.570313	-0.79	1.62	1.00
937.500000	-0.78	1.60	1.00
940.429688	-0.76	1.55	1.00
943.359375	-0.75	1.48	1.00
946.289063	-0.74	1.40	1.00
949.218750	-0.74	1.34	1.00
952.148438	-0.73	1.28	1.00
955.078125	-0.72	1.21	1.00
958.007813	-0.71	1.13	1.00
960.937500	-0.71	1.01	1.00
963.867188	-0.70	0.91	1.00
966.796875	-0.70	0.85	1.00
969.726563	-0.70	0.77	1.00
972.656250	-0.69	0.67	1.00
975.585938	-0.69	0.57	1.00
978.515625	-0.69	0.47	1.00
981.445313	-0.70	0.37	1.00
984.375000	-0.70	0.28	1.00
987.304688	-0.71	0.19	1.00
990.234375	-0.73	0.11	1.00
993.164063	-0.74	0.03	1.00
996.093750	-0.76	-0.04	1.00
999.023438	-0.77	-0.09	1.00
1001.953125	-0.79	-0.13	1.00
1004.882813	-0.81	-0.13	1.00
1007.812500	-0.83	-0.10	1.00
1010.742188	-0.85	-0.06	1.00
1013.671875	-0.86	-0.02	1.00
1016.601563	-0.88	0.02	1.00
1019.531250	-0.89	0.07	1.00
1022.460938	-0.90	0.14	1.00
1025.390625	-0.91	0.22	1.00
1028.320313	-0.92	0.31	1.00
1031.250000	-0.93	0.40	1.00
1034.179688	-0.93	0.51	1.00
1037.109375	-0.92	0.60	1.00
1040.039063	-0.92	0.66	1.00
1042.968750	-0.92	0.71	1.00
1045.898438	-0.92	0.77	1.00
1048.828125	-0.93	0.79	1.00
1051.757813	-0.94	0.85	1.00
1054.687500	-0.95	0.95	1.00
1057.617188	-0.96	0.99	1.00
1060.546875	-0.97	1.03	1.00
1063.476563	-0.98	1.04	1.00
1066.406250	-0.98	1.04	1.00
1069.335938	-0.99	1.07	1.00
1072.265625	-0.99	1.10	1.00
1075.195313	-1.00	1.12	1.00
1078.125000	-1.01	1.14	1.00
1081.054688	-1.01	1.13	1.00
1083.984375	-1.02	1.14	1.00
1086.914063	-1.02	1.17	1.00
1089.843750	-1.02	1.21	1.00
1092.773438	-1.02	1.25	1.00
1095.703125	-1.01	1.28	1.00
1098.632813	-1.00	1.30	1.00
1101.562500	-0.99	1.32	1.00
1104.492188	-0.98	1.33	1.00
1107.421875	-0.97	1.33	1.00
1110.351563	-0.96	1.33	1.00
1113.281250	-0.95	1.35	1.00
1116.210938	-0.94	1.35	1.00
1119.140625	-0.93	1.34	1.00
1122.070313	-0.92	1.32	1.00
1125.000000	-0.91	1.28	1.00
1127.929688	-0.90	1.22	1.00
1130.859375	-0.89	1.17	1.00
1133.789063	-0.88	1.12	1.00
1136.718750	-0.87	1.08	1.00
1139.648438	-0.87	1.05	1.00
1142.578125	-0.86	1.00	1.00
1145.507813	-0.86	0.96	1.00
1148.437500	-0.85	0.91	1.00
1151.367188	-0.84	0.86	1.00
1154.296875	-0.84	0.81	1.00
1157.226563	-0.84	0.74	1.00
1160.156250	-0.83	0.66	1.00
1163.085938	-0.84	0.59	1.00
1166.015625	-0.84	0.52	1.00
1168.945313	-0.84	0.46	1.00
1171.875000	-0.85	0.41	1.00
1174.804688	-0.85	0.37	1.00
1177.734375	-0.86	0.32	1.00
1180.664063	-0.86	0.29	1.00
1183.593750	-0.86	0.28	1.00
1186.523438	-0.87	0.25	1.00
1189.453125	-0.88	0.21	1.00
1192.382813	-0.89	0.19	1.00
1195.312500	-0.90	0.18	1.00
1198.242188	-0.91	0.16	1.00
1201.171875	-0.93	0.15	1.00
1204.101563	-0.94	0.13	1.00
1207.031250	-0.95	0.11	1.00
1209.960938	-0.96	0.09	1.00
1212.890625	-0.97	0.08	1.00
1215.820313	-0.99	0.09	1.00
1218.750000	-1.00	0.12	1.00
1221.679688	-1.01	0.16	1.00
1224.609375	-1.03	0.21	1.00
1227.539063	-1.04	0.28	1.00
1230.468750	-1.06	0.29	1.00
1233.398438	-1.07	0.31	1.00
1236.328125	-1.08	0.36	0.99
1239.257813	-1.09	0.37	1.00
1242.187500	-1.09	0.39	1.00
1245.117188	-1.10	0.43	1.00
1248.046875	-1.10	0.50	1.00
1250.976563	-1.10	0.56	1.00
1253.906250	-1.09	0.64	0.99
1256.835938	-1.09	0.72	1.00
1259.765625	-1.08	0.79	1.00
1262.695313	-1.06	0.85	1.00
1265.625000	-1.05	0.90	1.00
1268.554688	-1.04	0.93	1.00
1271.484375	-1.03	0.95	1.00
1274.414063	-1.03	0.97	1.00
1277.343750	-1.02	0.98	1.00
1280.273438	-1.02	1.00	1.00
1283.203125	-1.01	1.03	1.00
1286.132813	-1.01	1.07	1.00
1289.062500	-1.01	1.11	1.00
1291.992188	-1.00	1.16	1.00
1294.921875	-0.99	1.20	1.00
1297.851563	-0.98	1.23	1.00
1300.781250	-0.97	1.25	1.00
1303.710938	-0.96	1.27	1.00
1306.640625	-0.95	1.27	1.00
1309.570313	-0.95	1.28	1.00
1312.500000	-0.94	1.28	1.00
1315.429688	-0.93	1.28	1.00
1318.359375	-0.92	1.28	1.00
1321.289063	-0.92	1.27	1.00
1324.218750	-0.91	1.27	1.00
1327.148438	-0.90	1.26	1.00
1330.078125	-0.90	1.24	1.00
1333.007813	-0.90	1.22	1.00
1335.937500	-0.90	1.19	1.00
1338.867188	-0.90	1.18	1.00
1341.796875	-0.90	1.16	1.00
1344.726563	-0.90	1.14	1.00
1347.656250	-0.89	1.13	1.00
1350.585938	-0.90	1.11	1.00
1353.515625	-0.90	1.10	1.00
1356.445313	-0.90	1.09	1.00
1359.375000	-0.91	1.09	1.00
1362.304688	-0.91	1.08	1.00
1365.234375	-0.92	1.06	1.00
1368.164063	-0.92	1.05	1.00
1371.093750	-0.93	1.05	1.00
1374.023438	-0.95	1.06	1.00
1376.953125	-0.96	1.09	1.00
1379.882813	-0.97	1.11	1.00
1382.812500	-0.98	1.15	1.00
1385.742188	-0.99	1.20	1.00
1388.671875	-0.99	1.24	1.00
1391.601563	-1.00	1.29	1.00
1394.531250	-1.00	1.34	1.00
1397.460938	-1.01	1.38	1.00
1400.390625	-1.01	1.42	1.00
1403.320313	-1.01	1.44	1.00
1406.250000	-1.02	1.46	1.00
1409.179688	-1.03	1.46	1.00
1412.109375	-1.04	1.47	0.99
1415.039063	-1.05	1.48	1.00
1417.968750	-1.05	1.50	1.00
1420.898438	-1.05	1.51	1.00
1423.828125	-1.05	1.52	0.99
1426.757813	-1.05	1.55	1.00
1429.687500	-1.05	1.58	1.00
1432.617188	-1.05	1.61	1.00
1435.546875	-1.05	1.64	1.00
1438.476563	-1.05	1.66	1.00
1441.406250	-1.05	1.66	1.00
1444.335938	-1.05	1.69	1.00
1447.265625	-1.06	1.73	1.00
1450.195313	-1.06	1.78	1.00
1453.125000	-1.06	1.84	1.00
1456.054688	-1.06	1.89	1.00
1458.984375	-1.06	1.93	1.00
1461.914063	-1.06	1.98	1.00
1464.843750	-1.06	2.02	1.00
1467.773438	-1.05	2.06	1.00
1470.703125	-1.04	2.09	1.00
1473.632813	-1.04	2.11	1.00
1476.562500	-1.03	2.13	1.00
1479.492188	-1.02	2.15	1.00
1482.421875	-1.01	2.15	1.00
1485.351563	-1.00	2.13	1.00
1488.281250	-0.99	2.10	1.00
1491.210938	-0.98	2.07	1.00
1494.140625	-0.97	2.02	1.00
1497.070313	-0.97	1.99	1.00
1500.000000	-0.97	1.95	1.00
1502.929688	-0.97	1.93	1.00
1505.859375	-0.97	1.90	1.00
1508.789063	-0.96	1.86	1.00
1511.718750	-0.96	1.82	1.00
1514.648438	-0.96	1.77	1.00
1517.578125	-0.96	1.73	1.00
1520.507813	-0.96	1.67	1.00
1523.437500	-0.96	1.60	1.00
1526.367188	-0.96	1.52	1.00
1529.296875	-0.97	1.44	1.00
1532.226563	-0.97	1.37	1.00
1535.156250	-0.97	1.30	1.00
1538.085938	-0.98	1.22	1.00
1541.015625	-0.98	1.15	1.00
1543.945313	-0.99	1.09	1.00
1546.875000	-1.00	1.04	1.00
1549.804688	-1.01	1.01	1.00
1552.734375	-1.02	0.98	1.00
1555.664063	-1.03	0.98	1.00
1558.593750	-1.04	0.98	1.00
1561.523438	-1.04	1.00	1.00
1564.453125	-1.05	1.03	1.00
1567.382813	-1.06	1.07	1.00
1570.312500	-1.07	1.13	1.00
1573.242188	-1.08	1.19	1.00
1576.171875	-1.09	1.27	1.00
1579.101563	-1.09	1.34	1.00
1582.031250	-1.09	1.42	1.00
1584.960938	-1.09	1.50	1.00
1587.890625	-1.09	1.59	1.00
1590.820313	-1.10	1.66	1.00
1593.750000	-1.10	1.74	1.00
1596.679688	-1.10	1.83	1.00
1599.609375	-1.10	1.92	1.00
1602.539063	-1.10	2.00	1.00
1605.468750	-1.10	2.07	1.00
1608.398438	-1.09	2.14	1.00
1611.328125	-1.09	2.20	1.00
1614.257813	-1.08	2.26	1.00
1617.187500	-1.07	2.30	1.00
1620.117188	-1.07	2.32	1.00
1623.046875	-1.06	2.35	1.00
1625.976563	-1.06	2.38	1.00
1628.906250	-1.05	2.41	1.00
1631.835938	-1.05	2.42	1.00
1634.765625	-1.04	2.43	1.00
1637.695313	-1.03	2.42	1.00
1640.625000	-1.03	2.41	1.00
1643.554688	-1.03	2.41	1.00
1646.484375	-1.03	2.40	1.00
1649.414063	-1.03	2.40	1.00
1652.343750	-1.03	2.40	1.00
1655.273438	-1.03	2.41	1.00
1658.203125	-1.03	2.40	1.00
1661.132813	-1.03	2.39	1.00
1664.062500	-1.02	2.37	1.00
1666.992188	-1.02	2.36	1.00
1669.921875	-1.02	2.34	1.00
1672.851563	-1.02	2.32	1.00
1675.781250	-1.02	2.30	1.00
1678.710938	-1.02	2.28	1.00
1681.640625	-1.02	2.27	1.00
1684.570313	-1.02	2.25	1.00
1687.500000	-1.02	2.24	1.00
1690.429688	-1.01	2.22	1.00
1693.359375	-1.01	2.19	1.00
1696.289063	-1.01	2.17	1.00
1699.218750	-1.01	2.15	1.00
1702.148438	-1.01	2.13	1.00
1705.078125	-1.01	2.11	1.00
1708.007813	-1.00	2.08	1.00
1710.937500	-1.00	2.05	1.00
1713.867188	-1.00	2.02	1.00
1716.796875	-1.00	1.99	1.00
1719.726563	-1.01	1.94	1.00
1722.656250	-1.01	1.88	1.00
1725.585938	-1.01	1.81	1.00
1728.515625	-1.01	1.74	1.00
1731.445313	-1.02	1.67	1.00
1734.375000	-1.02	1.59	1.00
1737.304688	-1.03	1.51	1.00
1740.234375	-1.04	1.43	1.00
1743.164063	-1.04	1.37	0.99
1746.093750	-1.06	1.33	1.00
1749.023438	-1.07	1.31	1.00
1751.953125	-1.08	1.29	1.00
1754.882813	-1.09	1.29	1.00
1757.812500	-1.10	1.28	1.00
1760.742188	-1.11	1.27	1.00
1763.671875	-1.12	1.26	1.00
1766.601563	-1.13	1.25	1.00
1769.531250	-1.14	1.21	0.98
1772.460938	-1.15	1.18	1.00
1775.390625	-1.15	1.15	1.00
1778.320313	-1.16	1.13	1.00
1781.250000	-1.16	1.11	1.00
1784.179688	-1.17	1.08	1.00
1787.109375	-1.18	1.02	0.99
1790.039063	-1.17	0.96	0.99
1792.968750	-1.17	0.91	0.99
1795.898438	-1.17	0.86	1.00
1798.828125	-1.17	0.80	1.00
1801.757813	-1.17	0.75	0.99
1804.687500	-1.17	0.68	0.93
1807.617188	-1.17	0.67	0.96
1810.546875	-1.17	0.70	1.00
1813.476563	-1.18	0.73	1.00
1816.406250	-1.18	0.78	0.99
1819.335938	-1.18	0.82	0.98
1822.265625	-1.19	0.82	0.98
1825.195313	-1.20	0.81	0.97
1828.125000	-1.22	0.81	0.97
1831.054688	-1.22	0.83	0.99
1833.984375	-1.23	0.85	0.95
1836.914063	-1.23	0.86	0.99
1839.843750	-1.23	0.86	0.99
1842.773438	-1.23	0.87	1.00
1845.703125	-1.22	0.90	1.00
1848.632813	-1.22	0.97	1.00
1851.562500	-1.21	1.06	0.99
1854.492188	-1.20	1.16	1.00
1857.421875	-1.18	1.27	1.00
1860.351563	-1.17	1.39	0.99
1863.281250	-1.16	1.53	0.96
1866.210938	-1.15	1.68	1.00
1869.140625	-1.14	1.81	1.00
1872.070313	-1.13	1.92	1.00
1875.000000	-1.12	2.00	1.00
1877.929688	-1.11	2.08	1.00
1880.859375	-1.10	2.15	1.00
1883.789063	-1.09	2.21	1.00
1886.718750	-1.09	2.26	1.00
1889.648438	-1.08	2.32	1.00
1892.578125	-1.07	2.38	1.00
1895.507813	-1.07	2.43	1.00
1898.437500	-1.06	2.47	1.00
1901.367188	-1.05	2.51	1.00
1904.296875	-1.05	2.54	1.00
1907.226563	-1.05	2.57	1.00
1910.156250	-1.04	2.59	1.00
1913.085938	-1.04	2.61	1.00
1916.015625	-1.04	2.61	0.99
1918.945313	-1.04	2.59	1.00
1921.875000	-1.04	2.58	1.00
1924.804688	-1.04	2.55	1.00
1927.734375	-1.05	2.51	1.00
1930.664063	-1.05	2.47	1.00
1933.593750	-1.06	2.43	1.00
1936.523438	-1.06	2.39	1.00
1939.453125	-1.07	2.35	1.00
1942.382813	-1.08	2.32	1.00
1945.312500	-1.09	2.29	1.00
1948.242188	-1.10	2.26	0.99
1951.171875	-1.10	2.24	1.00
1954.101563	-1.11	2.23	1.00
1957.031250	-1.11	2.22	1.00
1959.960938	-1.12	2.21	1.00
1962.890625	-1.12	2.20	1.00
1965.820313	-1.13	2.19	1.00
1968.750000	-1.13	2.19	1.00
1971.679688	-1.14	2.20	1.00
1974.609375	-1.14	2.21	1.00
1977.539063	-1.15	2.22	1.00
1980.468750	-1.16	2.23	1.00
1983.398438	-1.16	2.24	1.00
1986.328125	-1.17	2.26	1.00
1989.257813	-1.17	2.27	1.00
1992.187500	-1.18	2.28	0.99
1995.117188	-1.19	2.30	0.99
1998.046875	-1.19	2.33	0.99
2000.976563	-1.19	2.35	1.00
2003.906250	-1.18	2.36	1.00
2006.835938	-1.17	2.36	1.00
2009.765625	-1.17	2.35	1.00
2012.695313	-1.16	2.35	1.00
2015.625000	-1.15	2.35	1.00
2018.554688	-1.14	2.35	1.00
2021.484375	-1.13	2.34	1.00
2024.414063	-1.12	2.32	1.00
2027.343750	-1.11	2.31	1.00
2030.273438	-1.11	2.29	1.00
2033.203125	-1.10	2.27	1.00
2036.132813	-1.09	2.24	1.00
2039.062500	-1.09	2.19	1.00
2041.992188	-1.08	2.14	1.00
2044.921875	-1.07	2.09	0.99
2047.851563	-1.06	2.05	0.99
2050.781250	-1.05	2.00	1.00
2053.710938	-1.05	1.94	1.00
2056.640625	-1.04	1.88	1.00
2059.570313	-1.03	1.81	0.99
2062.500000	-1.03	1.73	1.00
2065.429688	-1.03	1.63	1.00
2068.359375	-1.02	1.54	1.00
2071.289063	-1.02	1.45	1.00
2074.218750	-1.02	1.38	0.99
2077.148438	-1.01	1.29	1.00
2080.078125	-1.01	1.20	1.00
2083.007813	-1.00	1.11	1.00
2085.937500	-1.00	1.02	0.99
2088.867188	-0.99	0.92	0.99
2091.796875	-0.98	0.84	1.00
2094.726563	-0.97	0.76	1.00
2097.656250	-0.96	0.68	1.00
2100.585938	-0.95	0.58	1.00
2103.515625	-0.93	0.47	1.00
2106.445313	-0.92	0.35	1.00
2109.375000	-0.90	0.22	1.00
2112.304688	-0.88	0.09	1.00
2115.234375	-0.86	-0.05	0.99
2118.164063	-0.84	-0.19	0.99
2121.093750	-0.83	-0.33	1.00
2124.023438	-0.82	-0.47	1.00
2126.953125	-0.80	-0.61	1.00
2129.882813	-0.79	-0.74	1.00
2132.812500	-0.78	-0.87	1.00
2135.742188	-0.77	-0.99	0.99
2138.671875	-0.76	-1.11	0.98
2141.601563	-0.75	-1.21	0.95
2144.531250	-0.74	-1.30	0.98
2147.460938	-0.74	-1.37	0.99
2150.390625	-0.73	-1.43	1.00
2153.320313	-0.73	-1.48	1.00
2156.250000	-0.72	-1.52	1.00
2159.179688	-0.72	-1.54	1.00
2162.109375	-0.71	-1.55	1.00
2165.039063	-0.71	-1.53	1.00
2167.968750	-0.72	-1.48	0.98
2170.898438	-0.72	-1.39	1.00
2173.828125	-0.72	-1.27	1.00
2176.757813	-0.72	-1.14	1.00
2179.687500	-0.72	-1.01	1.00
2182.617188	-0.72	-0.87	1.00
2185.546875	-0.72	-0.71	0.99
